target_month,region,prefecture,store_code,store_name,channel,category,target_orders,target_sales_amount,target_gross_profit,target_new_customers,planning_basis
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,EC,OfficeSupplies,232,4057287,788611,37,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,RetailStore,OfficeSupplies,232,6420144,1329454,18,StrategicCampaign
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,Wholesale,OfficeSupplies,267,5416051,1202477,37,StrategicCampaign
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,CorporateSales,OfficeSupplies,184,2109864,409282,18,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,EC,FoodPackaging,235,4117791,995555,21,StrategicCampaign
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,RetailStore,FoodPackaging,154,4725563,761867,16,SalesPlan
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,Wholesale,FoodPackaging,291,7441385,2138578,49,SalesPlan
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,CorporateSales,FoodPackaging,232,4296407,875966,32,StrategicCampaign
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,EC,StoreFixtures,419,1806567,438548,32,StrategicCampaign
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,RetailStore,StoreFixtures,306,2746686,518437,38,SalesPlan
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,Wholesale,StoreFixtures,187,3042603,882195,29,SalesPlan
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,CorporateSales,StoreFixtures,220,6558536,1599802,31,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,EC,IndustrialEquipment,323,3461666,809080,38,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,RetailStore,IndustrialEquipment,132,3489868,983391,54,SalesPlan
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,Wholesale,IndustrialEquipment,158,5838970,1212365,50,SalesPlan
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,CorporateSales,IndustrialEquipment,149,9021091,2111894,14,SalesPlan
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,EC,PCPeripherals,263,3504850,633652,23,SalesPlan
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,RetailStore,PCPeripherals,319,8495345,2504895,21,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,Wholesale,PCPeripherals,242,4738513,1002694,34,SalesPlan
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,CorporateSales,PCPeripherals,367,2716959,638688,29,SalesPlan
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,EC,BusinessSoftware,225,7797992,1326495,52,SalesPlan
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,RetailStore,BusinessSoftware,228,4143020,1156274,38,SalesPlan
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,Wholesale,BusinessSoftware,179,9136719,1485088,43,SalesPlan
2025-09,Chubu,Shizuoka,ST033,Shizuoka_Branch_1,CorporateSales,BusinessSoftware,355,4068447,848761,30,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,EC,PCPeripherals,188,4604928,958989,50,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,RetailStore,PCPeripherals,414,8068305,2406705,20,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,Wholesale,PCPeripherals,295,6650316,1772921,26,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,CorporateSales,PCPeripherals,204,2495006,617514,25,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,EC,OfficeSupplies,327,2165582,437384,46,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,RetailStore,OfficeSupplies,337,4772747,1286043,20,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,Wholesale,OfficeSupplies,172,5709415,1385114,19,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,CorporateSales,OfficeSupplies,306,8552381,2493099,50,StrategicCampaign
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,EC,FoodPackaging,164,3236339,849566,25,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,RetailStore,FoodPackaging,223,5833263,1217876,12,StrategicCampaign
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,Wholesale,FoodPackaging,213,8412127,1502257,42,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,CorporateSales,FoodPackaging,145,3441443,830832,44,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,EC,SafetyGear,205,2242614,642895,24,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,RetailStore,SafetyGear,386,4715142,964775,12,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,Wholesale,SafetyGear,290,3962618,824724,27,StrategicCampaign
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,CorporateSales,SafetyGear,261,1833600,355024,12,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,EC,NetworkDevices,338,8294909,1917256,11,StrategicCampaign
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,RetailStore,NetworkDevices,326,7604215,1751980,27,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,Wholesale,NetworkDevices,231,4518382,964743,31,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,CorporateSales,NetworkDevices,156,7346623,2076914,51,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,EC,BusinessSoftware,332,4708776,1026913,52,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,RetailStore,BusinessSoftware,220,6224624,1398923,28,SalesPlan
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,Wholesale,BusinessSoftware,135,2726243,836055,20,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST034,Shizuoka_Branch_2,CorporateSales,BusinessSoftware,169,5126759,1102954,37,SalesPlan
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,EC,OfficeSupplies,267,5714427,1189546,34,SalesPlan
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,RetailStore,OfficeSupplies,388,1840520,532498,16,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,Wholesale,OfficeSupplies,143,5240003,1288859,50,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,CorporateSales,OfficeSupplies,387,4531902,1128677,48,SalesPlan
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,EC,BusinessSoftware,152,8676945,2671881,40,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,RetailStore,BusinessSoftware,202,4361938,779702,42,SalesPlan
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,Wholesale,BusinessSoftware,253,6860010,1462713,35,SalesPlan
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,CorporateSales,BusinessSoftware,377,4244788,785338,12,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,EC,FoodPackaging,350,2676853,569842,16,StrategicCampaign
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,RetailStore,FoodPackaging,291,2441502,505286,19,SalesPlan
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,Wholesale,FoodPackaging,235,3842702,888520,18,SalesPlan
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,CorporateSales,FoodPackaging,141,3695453,958022,29,SalesPlan
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,EC,MedicalConsumables,203,4078096,1214613,28,StrategicCampaign
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,RetailStore,MedicalConsumables,345,4536216,1084415,17,StrategicCampaign
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,Wholesale,MedicalConsumables,265,4104003,679601,50,StrategicCampaign
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,CorporateSales,MedicalConsumables,318,3875479,1187676,24,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,EC,NetworkDevices,304,2080985,381048,13,SalesPlan
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,RetailStore,NetworkDevices,203,8657309,2281360,54,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,Wholesale,NetworkDevices,296,2071853,409366,51,SalesPlan
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,CorporateSales,NetworkDevices,196,3129799,955526,53,SalesPlan
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,EC,PCPeripherals,375,8694661,1969479,41,SalesPlan
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,RetailStore,PCPeripherals,187,6299069,1398399,45,SalesPlan
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,Wholesale,PCPeripherals,197,4889205,1063935,32,SalesPlan
2025-09,Chubu,Shizuoka,ST035,Shizuoka_Branch_3,CorporateSales,PCPeripherals,327,5216054,1356331,52,SalesPlan
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,EC,StoreFixtures,397,8231490,2105198,46,StrategicCampaign
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,RetailStore,StoreFixtures,286,5409296,1165157,14,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,Wholesale,StoreFixtures,415,6499648,1189882,45,SalesPlan
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,CorporateSales,StoreFixtures,337,5231088,1174616,22,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,EC,IndustrialEquipment,225,4546540,899762,45,StrategicCampaign
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,RetailStore,IndustrialEquipment,193,9001130,1691808,11,StrategicCampaign
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,Wholesale,IndustrialEquipment,345,8642345,2202694,54,SalesPlan
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,CorporateSales,IndustrialEquipment,181,2073992,601154,11,SalesPlan
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,EC,NetworkDevices,252,2281977,483620,18,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,RetailStore,NetworkDevices,222,7481806,1902499,23,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,Wholesale,NetworkDevices,240,8743615,2378676,24,SalesPlan
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,CorporateSales,NetworkDevices,288,3425264,988774,15,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,EC,MedicalConsumables,315,5146875,1373350,51,StrategicCampaign
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,RetailStore,MedicalConsumables,401,4589354,1026250,16,StrategicCampaign
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,Wholesale,MedicalConsumables,139,7895105,1543830,47,StrategicCampaign
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,CorporateSales,MedicalConsumables,405,5283162,1471457,32,SalesPlan
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,EC,FoodPackaging,161,8910579,2274227,20,SalesPlan
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,RetailStore,FoodPackaging,399,5149026,1218585,30,SalesPlan
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,Wholesale,FoodPackaging,376,7558181,1723588,16,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,CorporateSales,FoodPackaging,163,7377331,1352052,16,StrategicCampaign
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,EC,PCPeripherals,299,7972839,1489161,40,SalesPlan
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,RetailStore,PCPeripherals,148,7324971,2240905,34,PriorYearAdjustment
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,Wholesale,PCPeripherals,358,8639513,2345325,14,SalesPlan
2025-09,Chubu,Shizuoka,ST036,Shizuoka_Branch_4,CorporateSales,PCPeripherals,203,4781043,1429041,29,StrategicCampaign
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,EC,NetworkDevices,406,6668426,1131679,37,PriorYearAdjustment
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,RetailStore,NetworkDevices,296,2390514,712814,34,PriorYearAdjustment
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,Wholesale,NetworkDevices,370,4350576,1120504,54,SalesPlan
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,CorporateSales,NetworkDevices,121,3907469,979161,27,StrategicCampaign
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,EC,PCPeripherals,383,6301526,1737414,35,PriorYearAdjustment
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,RetailStore,PCPeripherals,331,3849124,821343,29,SalesPlan
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,Wholesale,PCPeripherals,380,7032507,1799752,48,PriorYearAdjustment
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,CorporateSales,PCPeripherals,319,7831944,1597610,10,SalesPlan
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,EC,CleaningSupplies,261,5691904,939333,34,SalesPlan
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,RetailStore,CleaningSupplies,365,8063084,1865319,54,SalesPlan
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,Wholesale,CleaningSupplies,283,5770641,1616814,15,StrategicCampaign
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,CorporateSales,CleaningSupplies,387,8281014,1537121,30,SalesPlan
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,EC,FoodPackaging,266,8158225,2257974,12,StrategicCampaign
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,RetailStore,FoodPackaging,369,5644811,1497091,14,PriorYearAdjustment
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,Wholesale,FoodPackaging,219,3690597,868459,12,SalesPlan
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,CorporateSales,FoodPackaging,242,2232079,385470,54,StrategicCampaign
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,EC,BusinessSoftware,171,2007185,569200,37,SalesPlan
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,RetailStore,BusinessSoftware,133,3942542,646203,12,SalesPlan
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,Wholesale,BusinessSoftware,239,3112413,836899,21,SalesPlan
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,CorporateSales,BusinessSoftware,285,5980969,1478572,51,StrategicCampaign
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,EC,MedicalConsumables,123,5970386,1415792,18,StrategicCampaign
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,RetailStore,MedicalConsumables,120,8864322,1512598,24,SalesPlan
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,Wholesale,MedicalConsumables,231,4864705,1142391,50,StrategicCampaign
2025-09,Kansai,Osaka,ST037,Osaka_Branch_1,CorporateSales,MedicalConsumables,120,4174482,832825,25,SalesPlan
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,EC,CleaningSupplies,389,5932645,1739482,16,StrategicCampaign
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,RetailStore,CleaningSupplies,292,4954960,1148614,28,SalesPlan
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,Wholesale,CleaningSupplies,245,3027322,626540,18,PriorYearAdjustment
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,CorporateSales,CleaningSupplies,305,7953074,2067760,32,SalesPlan
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,EC,IndustrialEquipment,245,4830939,1170686,22,StrategicCampaign
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,RetailStore,IndustrialEquipment,241,2147153,414737,54,SalesPlan
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,Wholesale,IndustrialEquipment,328,1805351,378175,25,StrategicCampaign
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,CorporateSales,IndustrialEquipment,165,4509381,1221795,40,StrategicCampaign
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,EC,SafetyGear,177,4584448,990274,22,SalesPlan
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,RetailStore,SafetyGear,241,7303107,2102876,27,PriorYearAdjustment
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,Wholesale,SafetyGear,230,8522197,1945047,49,SalesPlan
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,CorporateSales,SafetyGear,363,4113163,1040185,54,StrategicCampaign
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,EC,OfficeSupplies,138,1844499,480351,14,SalesPlan
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,RetailStore,OfficeSupplies,185,5654605,935736,52,SalesPlan
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,Wholesale,OfficeSupplies,283,7392426,1692365,42,SalesPlan
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,CorporateSales,OfficeSupplies,305,3634118,607181,30,SalesPlan
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,EC,StoreFixtures,234,8057653,1515897,36,PriorYearAdjustment
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,RetailStore,StoreFixtures,215,6622201,1982975,12,SalesPlan
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,Wholesale,StoreFixtures,414,4115297,818884,54,StrategicCampaign
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,CorporateSales,StoreFixtures,127,7506600,1646449,21,SalesPlan
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,EC,PCPeripherals,245,5693967,1079930,34,StrategicCampaign
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,RetailStore,PCPeripherals,258,4202360,907855,41,PriorYearAdjustment
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,Wholesale,PCPeripherals,298,3969931,904430,26,SalesPlan
2025-09,Kansai,Osaka,ST038,Osaka_Branch_2,CorporateSales,PCPeripherals,180,4057453,815150,37,PriorYearAdjustment
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,EC,CleaningSupplies,269,3992599,754206,51,PriorYearAdjustment
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,RetailStore,CleaningSupplies,152,8194850,2054922,39,SalesPlan
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,Wholesale,CleaningSupplies,296,5704911,1083559,30,StrategicCampaign
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,CorporateSales,CleaningSupplies,325,7780778,1906576,18,StrategicCampaign
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,EC,NetworkDevices,387,8949194,1722599,11,SalesPlan
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,RetailStore,NetworkDevices,246,6633626,1852543,28,PriorYearAdjustment
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,Wholesale,NetworkDevices,195,8192850,2384569,25,SalesPlan
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,CorporateSales,NetworkDevices,250,7090262,2064453,41,PriorYearAdjustment
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,EC,OfficeSupplies,156,4942923,1409772,36,SalesPlan
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,RetailStore,OfficeSupplies,256,4683451,981702,31,SalesPlan
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,Wholesale,OfficeSupplies,183,4577406,1195909,45,StrategicCampaign
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,CorporateSales,OfficeSupplies,287,6046034,1080320,9,SalesPlan
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,EC,SafetyGear,273,3252485,822069,42,StrategicCampaign
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,RetailStore,SafetyGear,270,5776580,1242893,35,SalesPlan
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,Wholesale,SafetyGear,273,6267989,1118738,50,SalesPlan
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,CorporateSales,SafetyGear,164,8927836,1779734,33,PriorYearAdjustment
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,EC,FoodPackaging,332,2191330,491936,44,SalesPlan
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,RetailStore,FoodPackaging,374,8822202,2277476,21,StrategicCampaign
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,Wholesale,FoodPackaging,391,8051807,1469143,39,StrategicCampaign
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,CorporateSales,FoodPackaging,192,5192010,1168240,34,SalesPlan
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,EC,StoreFixtures,353,7447509,1836523,23,SalesPlan
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,RetailStore,StoreFixtures,191,8295446,1806948,38,SalesPlan
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,Wholesale,StoreFixtures,178,2031735,604285,42,PriorYearAdjustment
2025-09,Kansai,Osaka,ST039,Osaka_Branch_3,CorporateSales,StoreFixtures,207,7776955,1816965,48,PriorYearAdjustment
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,EC,CleaningSupplies,411,6334930,1630648,32,PriorYearAdjustment
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,RetailStore,CleaningSupplies,122,9024306,2444370,28,SalesPlan
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,Wholesale,CleaningSupplies,415,6551358,1732125,10,SalesPlan
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,CorporateSales,CleaningSupplies,315,6490652,1915901,45,PriorYearAdjustment
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,EC,SafetyGear,383,4766960,820425,35,PriorYearAdjustment
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,RetailStore,SafetyGear,170,4610945,1364400,9,StrategicCampaign
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,Wholesale,SafetyGear,324,1963689,505333,17,SalesPlan
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,CorporateSales,SafetyGear,331,5595889,1460735,28,SalesPlan
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,EC,NetworkDevices,308,3180851,521199,31,SalesPlan
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,RetailStore,NetworkDevices,129,2121880,627653,22,PriorYearAdjustment
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,Wholesale,NetworkDevices,250,2784246,497405,25,PriorYearAdjustment
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,CorporateSales,NetworkDevices,253,2303481,653153,24,StrategicCampaign
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,EC,PCPeripherals,302,4533147,1291417,54,StrategicCampaign
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,RetailStore,PCPeripherals,233,4911226,1365917,50,SalesPlan
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,Wholesale,PCPeripherals,317,2945178,611782,54,SalesPlan
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,CorporateSales,PCPeripherals,384,8191354,2485268,33,PriorYearAdjustment
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,EC,IndustrialEquipment,233,4657902,1267057,21,PriorYearAdjustment
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,RetailStore,IndustrialEquipment,266,4668814,1040436,29,SalesPlan
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,Wholesale,IndustrialEquipment,387,7168343,1658277,29,StrategicCampaign
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,CorporateSales,IndustrialEquipment,190,7309780,1636481,28,SalesPlan
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,EC,BusinessSoftware,314,5378929,895839,53,PriorYearAdjustment
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,RetailStore,BusinessSoftware,302,7100369,1567201,47,StrategicCampaign
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,Wholesale,BusinessSoftware,200,7131399,1351526,32,SalesPlan
2025-09,Kansai,Osaka,ST040,Osaka_Branch_4,CorporateSales,BusinessSoftware,186,8286469,2178757,51,SalesPlan
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,EC,CleaningSupplies,367,3677168,725901,13,StrategicCampaign
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,RetailStore,CleaningSupplies,197,2907712,786034,39,SalesPlan
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,Wholesale,CleaningSupplies,331,4265601,1168457,13,SalesPlan
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,CorporateSales,CleaningSupplies,302,8962096,1696399,40,SalesPlan
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,EC,BusinessSoftware,402,8446523,1999661,9,PriorYearAdjustment
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,RetailStore,BusinessSoftware,170,6969975,1453515,46,SalesPlan
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,Wholesale,BusinessSoftware,269,8504764,2237076,22,StrategicCampaign
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,CorporateSales,BusinessSoftware,136,6145378,1148886,32,SalesPlan
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,EC,PCPeripherals,379,2673061,565822,30,SalesPlan
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,RetailStore,PCPeripherals,168,6901835,1738143,53,StrategicCampaign
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,Wholesale,PCPeripherals,235,8176890,2094791,37,StrategicCampaign
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,CorporateSales,PCPeripherals,252,6223298,1342789,32,PriorYearAdjustment
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,EC,MedicalConsumables,151,3263763,588870,54,SalesPlan
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,RetailStore,MedicalConsumables,261,5825589,1377993,36,SalesPlan
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,Wholesale,MedicalConsumables,405,9193031,1591874,25,SalesPlan
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,CorporateSales,MedicalConsumables,197,8484748,1706940,52,SalesPlan
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,EC,StoreFixtures,180,8806648,2423170,47,SalesPlan
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,RetailStore,StoreFixtures,202,3343446,1025091,29,SalesPlan
2025-09,Kansai,Kyoto,ST041,Kyoto_Branch_1,Wholesale,StoreFixtures,331,2815254,663918,42,SalesPlan
